code,title,office,program,economic_class_primary,counts_in_total,item_url
20.31.19.02,פעולות תרבות לחרדים - רכישות,משרד החינוך התרבות,פעולות תרבות לחרדים,קניות,yes,https://next.obudget.org/i/3709b4181e32
20.31.20.55,ארגונים חילוניים לנושא יהדות,משרד החינוך התרבות,מוסדות להשכלה,העברות,yes,https://next.obudget.org/i/8d1d96dfa973
20.31.22.02,תרבות יהודית,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/24720a8bee8f
20.31.22.03,שעורי תורה ותרבות יהודית שלא במסגרת לימודים פורמלים - תמיכה,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/302619f105c2
20.31.22.04,תרבות יהודית רכישות,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/7ea96e7a7b0b
20.31.22.51,מרכזים להעמקת החינוך היהודי - תמיכה,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/935d91a6813e
20.31.22.57,החינוך החילוני ליהדות כתרבות,משרד החינוך והתרבות,תרבות יהודית,העברות,yes,https://next.obudget.org/i/bc0758c4a8c9
20.31.22.63,חודש המורשת היהודית,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/7028dcbc10ee
20.31.22.73,"מכונים לפעולות תרבות ומחקר ע""ש רבנים ראשיים זכרונם לברכה בישראל - תמיכה",משרד החינוך והתרבות,תרבות יהודית וציונית,העברות,yes,https://next.obudget.org/i/9441f106b117
20.31.22.77,פרסי שר החינוך לתרבות יהודית,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/7a84863119fa
20.46.02.09,חינוך יהודי בתפוצות,משרד החינוך,פעילויות ופרויקטים,העברות,yes,https://next.obudget.org/i/6fa658323edd
20.46.02.54,יד בן צבי - פעולות בנושא מורשת,משרד החינוך,פעילויות ופרויקטים,העברות,yes,https://next.obudget.org/i/35c8a8355fef
20.46.02.56,פעולות בנושא תרבות יהודית ישראלית,משרד החינוך,פעילויות ופרויקטים,העברות,yes,https://next.obudget.org/i/ad1ff7eaf9f6
20.46.02.63,פעולות אגף מורשת,משרד החינוך,פעילויות ופרויקטים,קניות,yes,https://next.obudget.org/i/02a1d3ddaa0d
20.46.02.64,הקצבות ללימוד מקצועות המורשת ותרבות יהודית ישראלית,משרד החינוך,פעילויות ופרויקטים,העברות,yes,https://next.obudget.org/i/5ff079e198e8
20.46.02.67,חינוך יהודי בתפוצות - רכישות,משרד החינוך,פעילויות ופרויקטים,קניות,yes,https://next.obudget.org/i/caceda3831f9
20.46.04.43,תמיכה במרכז למחקר ולהוראת הטבע והנוף על פי מורשת ישראל,משרד החינוך,חינוך בלתי פורמאלי,העברות,yes,https://next.obudget.org/i/c4e3bc51285a
20.49.01.01,תמיכה בשיעורי תורה ותרבות יהודית שלא במסגרת לימודים פורמלים,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/d87fce2dea0d
20.49.01.02,תרבות יהודית רכישות,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/ffad42b2a3c7
20.49.01.03,תרבות יהודית ישראלית,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/6fbc417a3131
20.49.01.04,תרבות יהודית,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/eeb61e2ce38a
20.49.01.09,מרכזים להעמקת החינוך היהודי - תמיכה,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/f8e32860a3a5
20.49.01.11,פרסי שר החינוך לתרבות יהודית,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/d59b712c8957
20.60.01.51,חינוך יהודי בתפוצות,משרד החינוך,פעילויות מטה מרכזיות -,העברות,yes,https://next.obudget.org/i/2da31f38d544
20.60.01.59,יד בן צבי - פעולות בנושא מורשת,משרד החינוך,פעילויות מטה מרכזיות -,העברות,yes,https://next.obudget.org/i/8eb1b925e1d2
20.60.02.18,חינוך יהודי בתפוצות,משרד החינוך,המשרד להשכלה גבוהה,העברות,yes,https://next.obudget.org/i/6e3d0bb904dd
20.67.01.59,תמיכה במרכז למחקר ולהוראת הטבע והנוף על פי מורשת ישראל,משרד החינוך,פעילויות ופרוייקטים,העברות,yes,https://next.obudget.org/i/b92043d00777
20.67.01.95,תרבות יהודית ישראלית,משרד החינוך,פעילויות ופרוייקטים,העברות,yes,https://next.obudget.org/i/442282fc2f6e
20.69.01.01,תמיכה בשיעורי תורה ותרבות יהודית שלא במסגרת לימודים פורמלים,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/075134aed063
20.69.01.02,תרבות יהודית רכישות,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/76f246cce5aa
20.69.01.03,תרבות יהודית,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/873633615343
20.69.01.08,מרכזים להעמקת החינוך היהודי - תמיכה,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/f1ee1892f7e6
20.69.01.10,פרסי שר החינוך לתרבות יהודית,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/f65a7c42ba98
20.69.01.11,תרבות יהודית חרדית,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/7b7cad445c3b
20.69.01.99,ייעודה לתרבות יהודית,משרד החינוך,תרבות יהודית,העברות,yes,https://next.obudget.org/i/4b15c10bd235
22.01.01.01,השתתפות בתקציב המועצות הדתיות,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/f2b39160c69e
22.01.01.02,רזרבת שר,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/526c4da70e5b
22.01.01.03,השתתפות בשכר במועצות דתיות ואזוריות,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/1b1bbf4acf1d
22.01.01.04,הדרכה במועצות הדתיות,המשרד לשירותי דת,מועצות דתיות,קניות,yes,https://next.obudget.org/i/fd2003227d75
22.01.01.05,העסקת קייסים במועצות הדתיות,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/d627200e802a
22.01.01.06,מיזמים במועצות הדתיות,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/218b59f9e1c1
22.01.01.07,עירובין,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/9d1415c1b772
22.01.01.08,תכניות הבראה במועצות הדתיות,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/b798a22cf4a9
22.01.01.09,הלוואות למועצות הדתיות,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/1c9f1723f04e
22.01.01.10,תקצוב נורמטיבי - רבנים ובלניות,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/5d12cb1671ff
22.01.01.11,כשרות ארצית,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/5e864862851d
22.01.01.12,תקצוב רבנים - התנתקות,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/417616e54c9f
22.01.01.13,מענק הסתגלות לרשויות מקומיות להשתתפות בתקציב מועצות דתיות,המשרד לשירותי דת,מועצות דתיות,העברות,yes,https://next.obudget.org/i/c251ff85bbeb
22.01.01.14,רזרבה לתקציב התאמות  2019,המשרד לשירותי דת,מועצות דתיות,קניות,yes,https://next.obudget.org/i/de98f46dc905
22.01.02.01,תמיכות,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/8654eb22f3b1
22.01.02.02,פיקוח ובקרה,המשרד לשירותי דת,תמיכה בשירותי דת,קניות,yes,https://next.obudget.org/i/77a07fe821ef
22.01.02.03,קשרים עם התפוצות,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/7594fe330043
22.01.02.04,פעולות מכספי האפוטרופוס הכללי,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/d3f76ea3a0ce
22.01.02.05,הכנסות אפוטרופוס כללי,המשרד לשירותי דת,תמיכה בשירותי דת,הכנסות  מיועדות,no,https://next.obudget.org/i/8f9ab26d6c39
22.01.02.07,המנהלת לזהות יהודית,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/9ab3be1d886c
22.01.02.08,תמיכה בהנצחת רבנים,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/76513f80cd08
22.01.02.09,שמיטה,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/43915cdcc71d
22.01.02.10,המנהלת לזהות יהודית - תמיכות,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/e975533efc9c
22.01.02.11,שמיטה - תמיכות,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/7272547170bd
22.01.02.12,תמיכה בהקמת מוסדות דת המשכי,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/c3705c828eb5
22.01.02.13,הקמת מוסדות דת שוטף,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/a597e78f1742
22.01.02.14,יעודה למוסדות דת,המשרד לשירותי דת,תמיכה בשירותי דת,קניות,yes,https://next.obudget.org/i/94bbe6d342dd
22.01.02.15,המרכז למקומות קדושים,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/ff06f6b23f31
22.01.02.17,הכנסות מתרומות - המרכז למקומות קדושים,המשרד לשירותי דת,תמיכה בשירותי דת,הכנסות  מיועדות,no,https://next.obudget.org/i/7d8bf7072ab4
22.01.02.18,תפעול קבר הרשבי,המשרד לשירותי דת,תמיכה בשירותי דת,קניות,yes,https://next.obudget.org/i/db0745433138
22.01.02.19,הילולות,המשרד לשירותי דת,תמיכה בשירותי דת,קניות,yes,https://next.obudget.org/i/150d6077ba18
22.01.02.20,רזרבה לתקציב התאמות  2019,המשרד לשירותי דת,תמיכה בשירותי דת,קניות,yes,https://next.obudget.org/i/a6771951e555
22.01.02.21,פיתוח מקומות קדושים,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/aadf3c8fd706
22.01.02.22,פיתוח קבר הרשבי,המשרד לשירותי דת,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/fb4b2069ee61
22.01.02.23,פרוייקטים,המשרד לשירותי דת,תמיכה בשירותי דת,קניות,yes,https://next.obudget.org/i/bb8bd2348948
22.01.02.95,רזרבה להתייקרויות כללית,משרד לעניני דתות,שכר,רזרבות,no,https://next.obudget.org/i/20d321eb39c3
22.01.02.99,שיא כח אדם - ר.כ.,משרד לעניני דתות,שכר,שכר,yes,https://next.obudget.org/i/0d7e1ab91496
22.01.03.01,תקציב מועצות בתי עלמין,המשרד לשירותי דת,בתי עלמין,העברות,yes,https://next.obudget.org/i/228f5f09da6b
22.01.03.02,מועצת בתי העלמין תל רגב,המשרד לשירותי דת,בתי עלמין,העברות,yes,https://next.obudget.org/i/4c03db8b516b
22.01.03.03,פיתוח בתי עלמין,המשרד לשירותי דת,בתי עלמין,העברות,yes,https://next.obudget.org/i/2aaf3c5a8679
22.01.03.04,פיתוח בית העלמין תל רגב,המשרד לשירותי דת,בתי עלמין,העברות,yes,https://next.obudget.org/i/f23d316e3222
22.01.03.05,השתתפות ברשות לפינוי חללים,המשרד לשירותי דת,בתי עלמין,העברות  פנים תקציביות,no,https://next.obudget.org/i/24581f9a9ca6
22.01.03.06,מועצת בתי העלמין ברקת,המשרד לשירותי דת,בתי עלמין,העברות,yes,https://next.obudget.org/i/aadff880af6c
22.01.03.07,תמיכה בקבורה אזרחית,המשרד לשירותי דת,בתי עלמין,העברות,yes,https://next.obudget.org/i/769caea6d832
